Words,Avg Guesses,Failures
dirks,4.2525032651284285,250
dirty,4.21767522855899,221
disco,4.259251197213757,247
discs,4.455376578145407,315
disks,4.493034392686113,317
ditch,4.240748802786243,208
ditto,4.3763604701784935,284
ditty,4.458206356116674,315
divan,4.3164997823247715,275
divas,4.345015237265999,292
dived,4.469090117544623,313
diver,4.260992599042229,247
dives,4.338049629952112,301
divot,4.289943404440574,242
divvy,4.608402263822377,347
dizzy,4.6767522855899,380
djinn,4.562908141053548,323
docks,4.279277318241184,233
dodge,4.440574662603396,308
dodos,4.599042228994341,371
doers,4.196996081845886,244
doffs,4.468654767087505,302
doggy,4.531998258598172,327
dogie,4.2845015237265995,282
dogma,4.242054854157597,216
doily,4.282977797126687,273
doing,4.269917283413148,252
doled,4.353722246408359,284
doles,4.193077927731824,251
dolls,4.373095341750109,288
dolly,4.420548541575968,292
dolts,4.149978232477144,213
domed,4.348498040922943,259
domes,4.215716151501959,245
donor,4.302133217239878,249
donut,4.20047888550283,241
dooms,4.378754897692643,263
doors,4.356552024379625,283
doped,4.332172398781019,247
dopes,4.19830213321724,239
dopey,4.237265999129299,222
dorks,4.231606443186766,236
dorky,4.294949934697431,250
dorms,4.16151501959077,198
dosed,4.427731824118415,315
doses,4.4179364388332605,318
doted,4.3617762298650415,286
dotes,4.198737483674358,253
dotty,4.408141053548106,280
doubt,4.231606443186766,225
dough,4.356987374836743,274
douse,4.320200261210275,312
doves,4.31040487592512,277
dowdy,4.550282977797127,326
dowel,4.2070091423596,218
downs,4.234653896386591,219
downy,4.300609490639965,240
dowry,4.28232477144101,237
dowse,4.29952111449717,267
doyen,4.257292120156726,261
dozed,4.522420548541576,330
dozen,4.320853286895951,266
dozes,4.378972572921201,302
drabs,4.1647801480191555,203
draft,4.120809751850239,171
drags,4.193295602960383,231
drain,4.145189377448847,207
drake,4.2146277753591646,236
drama,4.260992599042229,192
drams,4.147801480191554,193
drank,4.176099259904223,199
drape,4.125816282107096,194
drawl,4.172834131475838,182
drawn,4.147366129734436,171
draws,4.19830213321724,217
drays,4.246190683500218,252
dread,4.348062690465825,291
dream,4.157379190248149,203
dregs,4.2296473661297345,241
dress,4.363082281236395,287
dried,4.34044405746626,295
drier,4.335872877666522,299
dries,4.177840661732695,256
drift,4.158902916848063,184
drill,4.35981715280801,270
drily,4.242707879843274,230
drink,4.2337831954723555,220
drips,4.1839355681323465,221
drive,4.250979538528515,245
droll,4.305833696125381,236
drone,4.130169786678276,230
drool,4.319329560296039,247
droop,4.26730518067044,206
drops,4.140618197649108,191
dross,4.34915106660862,273
drove,4.250326512842839,232
drown,4.172834131475838,189
drubs,4.232259468872442,225
drugs,4.266434479756204,251
druid,4.429690901175446,317
drums,4.22202873313017,223
drunk,4.253809316499782,231
dryad,4.40944710491946,277
dryer,4.3846321288637355,292
dryly,4.409882455376578,251
ducal,4.244449281671746,232
ducat,4.252720940356987,240
duchy,4.383326077492382,268
ducks,4.379190248149761,290
ducts,4.257292120156726,251
duded,4.666956900304745,409
dudes,4.473443622115803,355
duels,4.232041793643884,266
duets,4.225729212015673,264
dukes,4.3535045711797995,318
dulls,4.4216369177187635,310
dully,4.469307792773183,319
dummy,4.503265128428385,316
dumps,4.286242925555072,222
dumpy,4.2799303439268614,203
dunce,4.251414888985633,259
dunes,4.244449281671746,295
dungs,4.30387461906835,278
dunks,4.33826730518067,292
dunno,4.44383979103178,325
duped,4.432085328689595,310
dupes,4.2542446669569,277
dusky,4.4225076186329995,336
dusts,4.427514148889856,308
dusty,4.323465389638659,291
duvet,4.304745319982586,242
dwarf,4.219198955158903,173
dweeb,4.388332607749238,226
dwell,4.382890727035264,256
dwelt,4.193295602960383,207
dyers,4.265563778841968,264
dying,4.3626469307792775,270
dykes,4.40509360034828,321
eager,4.368959512407488,289
eagle,4.382020026121028,292
earls,4.190683500217675,249
early,4.257945145842403,268
earns,4.181758815846757,259
earth,4.136047017849369,198
eased,4.40944710491946,323
easel,4.391162385720505,318
eases,4.594471049194602,394
eaten,4.333260774923813,292
eater,4.292555507183282,250
eaves,4.5185023944275144,370
ebbed,4.551371353939921,304
ebony,4.257945145842403,220
echos,4.333043099695255,277
edema,4.398127993034393,276
edged,4.588593818023509,344
edger,4.393992163691772,291
edges,4.4586417065737916,337
edict,4.23269481932956,233
edify,4.368088811493252,275
edits,4.259686547670875,284
eerie,4.529168480626905,359
egged,4.590988245537658,343
egret,4.32760121898128,245
eider,4.346103613408794,290
eight,4.247061384414454,233
eject,4.500870700914236,293
eking,4.349586417065738,277
elate,4.288202002612103,260
elbow,4.238789725729212,187
elder,4.325206791467131,240
elect,4.305616020896822,239
elegy,4.429473225946888,292
elfin,4.230082716586852,235
elide,4.3767958206356115,310
elite,4.329342620809752,291
elope,4.31040487592512,236
elude,4.428384849804092,322
elves,4.464736612973444,324
email,4.219198955158903,246
embed,4.355028297779713,218
ember,4.321723987810187,198
emcee,4.54745319982586,304
emend,4.367000435350457,245
emery,4.384414453635176,257
emirs,4.218545929473226,229
emits,4.2246408358728775,242
emoji,4.436003482803657,287
emote,4.333260774923813,251
empty,4.239442751414889,176
enact,4.182411841532433,233
ended,4.51501959077057,313
endow,4.246408358728777,224
endue,4.40531127557684,298
enema,4.391380060949064,276
enemy,4.425555071832825,279
enjoy,4.423595994775795,290
ennui,4.50870700914236,369
enrol,4.185023944275142,222
ensue,4.474314323030039,348
enter,4.305833696125381,255
entry,4.222246408358729,218
enure,4.3987810187200695,304
envoy,4.364388332607749,274
epics,4.257727470613844,260
epoch,4.218110579016108,193
epoxy,4.410535481062255,271
equal,4.487592511972138,361
equip,4.478014801915542,324
erase,4.386591205920766,325
erect,4.269699608184588,229
erode,4.334349151066609,279
erred,4.502612102742708,344
error,4.52590335219852,340
erupt,4.154767087505442,200
essay,4.52372659991293,372
ester,4.393992163691772,296
ether,4.350457117979974,239
ethic,4.280365694383979,244
ethos,4.280583369612538,249
euros,4.291902481497606,295
evade,4.458206356116674,305
evens,4.505006530256857,319
event,4.435132781889421,270
every,4.50217675228559,298
evict,4.303221593382673,247
evils,4.345015237265999,311
evoke,4.542228994340444,330
ewers,4.42903787548977,295
exact,4.329995646495429,252
exalt,4.292555507183282,249
exams,4.414453635176317,318
excel,4.511536787113626,298
execs,4.5733565520243795,332
exert,4.4636482368306485,271
exile,4.5180670439703965,338
exist,4.419677840661732,318
exits,4.404875925119722,317
expel,4.455158902916848,259
expos,4.384849804092294,277
extol,4.320853286895951,240
extra,4.318241184153243,232
exude,4.646277753591641,390
exult,4.350239442751415,258
eying,4.360252503265128,287
eyrie,4.461689159773618,326
fable,4.2070091423596,206
faced,4.24357858075751,244
faces,4.274488463212887,260
facet,4.167827601218981,209
facts,4.221593382673052,202
faded,4.422942969090117,295
fades,4.244884632128864,250
fagot,4.236830648672181,220
fails,4.249673487157161,259
faint,4.180235089246843,212
fairs,4.242054854157597,254
fairy,4.297126686983021,259
faith,4.212668698302133,194
faked,4.319764910753157,263
faker,4.255768393556814,238
fakes,4.35981715280801,292
fakir,4.250979538528515,224
falls,4.356769699608185,265
false,4.22181105790161,255
famed,4.22202873313017,214
fancy,4.3256421419242495,241
fangs,4.2520679146713105,238
fanny,4.491728341314758,299
farce,4.157161515019591,200
fared,4.183717892903788,228
fares,4.205267740531127,241
farms,4.185894645189378,191
farts,4.167174575533305,215
fasts,4.393121462777536,265
fatal,4.3539399216369175,242
fated,4.193295602960383,225
fates,4.218763604701785,248
fatty,4.442969090117544,291
fault,4.20896821941663,227
fauna,4.490422289943404,327
fauns,4.292120156726164,269
favor,4.2794949934697435,223
fawns,4.269699608184588,210
faxed,4.403134523291249,287
faxes,4.429908576404006,307
fazed,4.391162385720505,280
fazes,4.426861123204179,309
fears,4.211580322159338,243
feast,4.223334784501524,255
feats,4.214845450587723,253
fecal,4.203308663474097,224
feces,4.461036134087941,321
feeds,4.44188071397475,312
feels,4.38789725729212,291
feign,4.290596430126252,264
feint,4.195472355245973,231
fells,4.4037875489769265,293
felon,4.223770134958642,232
felts,4.203090988245537,221
femur,4.239660426643448,216
fence,4.370265563778842,263
fends,4.251850239442751,235
feral,4.162168045276448,192
ferns,4.218763604701785,245
ferry,4.418807139747496,271
fests,4.423160644318677,309
fetal,4.148019155420113,201
fetch,4.228123639529821,187
feted,4.373966042664345,267
fetid,4.262516325642142,279
fetus,4.296473661297345,291
feuds,4.337396604266434,287
fever,4.420766216804528,245
fewer,4.391597736177623,243
fezes,4.60992599042229,378
fiats,4.2146277753591646,249
fiber,4.213104048759251,207
fiche,4.294296909011755,237
fiefs,4.554201131911189,389
field,4.2154984762734005,240
fiend,4.235742272529386,253
fiery,4.292555507183282,253
fifes,4.530256856769699,383
fifth,4.409664780148019,244
fifty,4.496299521114497,290
fight,4.29081410535481,198
filch,4.239442751414889,193
filed,4.1835002176752285,235
files,4.232477144101002,269
filet,4.162603395733566,217
fills,4.437744884632129,301
filly,4.485633434915107,311
films,4.2520679146713105,214
filmy,4.296691336525903,219
filth,4.1767522855899,177
final,4.208750544188072,218
finch,4.265999129299086,200
finds,4.299956464954288,255
fined,4.217239878101872,244
finer,4.191118850674793,227
fines,4.292120156726164,304
finis,4.48933391380061,326
finks,4.3763604701784935,287
finny,4.487810187200696,302
fiord,4.211797997387897,231
fired,4.194601654331737,240
fires,4.212015672616456,250
firms,4.246626033957336,231
first,4.2109272964736615,245
firth,4.1793643883326075,175
fishy,4.42903787548977,281
fists,4.4362211580322155,305
fitly,4.282542446669569,234
fiver,4.2849368741837175,229
fives,4.412059207662168,332
fixed,4.376578145407053,281
fixer,4.3576404005224205,262
fixes,4.493034392686113,366
fizzy,4.68328254244667,360
fjord,4.379843273835437,250
flack,4.201131911188507,164
flags,4.215933826730518,219
flail,4.373313016978668,256
flair,4.2146277753591646,227
flake,4.233565520243796,224
flaky,4.350457117979974,247
flame,4.169569003047453,194
flank,4.22181105790161,198
flaps,4.16173269481933,189
flare,4.158032215933827,194
flash,4.25642141924249,219
flask,4.2516325642141926,220
flats,4.1793643883326075,206
flaws,4.23051806704397,204
flays,4.277318241184153,250
fleas,4.240313452329125,255
fleck,4.253809316499782,188
flees,4.389856334349151,293
fleet,4.321723987810187,237
flesh,4.272747061384415,228
flick,4.288637353069221,223
flied,4.186983021332172,235
flier,4.2070091423596,227
flies,4.237483674357858,271
fling,4.2890727035263385,228
flint,4.188942098389203,206
flips,4.22181105790161,206
flirt,4.181758815846757,214
flits,4.204614714845451,238
float,4.127557683935568,183
flock,4.262516325642142,187
floes,4.242490204614715,269
flogs,4.26730518067044,230
flood,4.3946451893774485,258
floor,4.379625598606879,257
flops,4.20047888550283,194
flora,4.200261210274271,206
floss,4.3950805398345665,275
flour,4.306922072268176,267
flout,4.232041793643884,229
flown,4.257509795385285,196
flows,4.276447540269917,224
flubs,4.27579451458424,214
flues,4.26512842838485,272
fluff,4.65520243796256,354
fluid,4.283630822812364,260
fluke,4.2790596430126255,246
fluky,4.398127993034393,271
flume,4.219416630387462,207
flung,4.326295167609926,240
flunk,4.331519373095341,233
flush,4.311710927296474,237
flute,4.1976491075315625,217
flyby,4.506965607313887,254
flyer,4.297997387897257,249
foals,4.207662168045276,245
foams,4.258380496299521,233
foamy,4.301480191554201,237
focal,4.205703090988245,211
focus,4.333260774923813,281
fogey,4.328907270352634,252
foggy,4.583587287766652,338
foils,4.2483674357858074,256
foist,4.2616456247279055,262
folds,4.228341314758381,222
folio,4.424249020461471,288
folks,4.295602960383109,242
folly,4.474531998258598,304
fondu,4.309316499782325,274
fonts,4.21767522855899,226
foods,4.437744884632129,287
fools,4.411841532433609,291
foots,4.426425772747061,298
foray,4.2753591641271225,242
force,4.18741837178929,209
fords,4.212886373530692,214
fores,4.220722681758816,254
forge,4.23269481932956,235
forgo,4.456247279059643,285
forks,4.277100565955594,241
forms,4.2059207662168046,196
forte,4.151937309534175,202
forth,4.186765346103614,181
forts,4.186765346103614,217
forty,4.238572050500653,224
forum,4.290596430126252,227
fouls,4.305616020896822,276
found,4.297126686983021,277
fount,4.240313452329125,238
fours,4.2849368741837175,264
fowls,4.296691336525903,237
foxed,4.389856334349151,274
foxes,4.4590770570309095,326
foyer,4.295167609925991,276
frack,4.2333478450152375,174
frail,4.19830213321724,219
frame,4.178711362646931,203
franc,4.168045276447541,169
frank,4.217892903787549,189
frats,4.183717892903788,224
fraud,4.216151501959077,222
frays,4.289290378754898,248
freak,4.24357858075751,230
freed,4.343273835437527,271
freer,4.5047888550282975,299
frees,4.379625598606879,280
fresh,4.250326512842839,205
frets,4.197431432303004,224
friar,4.391597736177623,293
fried,4.190465824989116,250
frier,4.358946451893774,282
fries,4.2246408358728775,260
frill,4.381149325206792,266
frisk,4.30169786678276,244
frizz,4.5592076621680455,306
frock,4.25859817152808,201
frogs,4.252938615585546,224
frond,4.157814540705267,195
front,4.1565084893339135,205
frost,4.1926425772747065,215
froth,4.183717892903788,186
frown,4.259686547670875,210
froze,4.341750108837615,256
fruit,4.190683500217675,215
frump,4.234000870700914,170
fryer,4.419024814976056,273
fucks,4.422942969090117,292
fudge,4.354810622551153,266
fuels,4.276012189812799,283
fugue,4.533957335655202,339
fulls,4.449934697431432,308
fully,4.499564649542882,305
fumed,4.288202002612103,229
fumes,4.334349151066609,283
funds,4.3210709621245105,273
fungi,4.371571615150196,273
funks,4.398345668262952,309
funky,4.409229429690901,277
funny,4.530256856769699,325
furls,4.281018720069656,255
furor,4.4719198955158905,302
furry,4.485633434915107,299
furze,4.39007400957771,269
fused,4.324553765781454,285
fuses,4.520679146713104,372
fussy,4.590988245537658,383
fusty,4.361123204179364,286
futon,4.258380496299521,239
fuzed,4.445145842403135,296
fuzes,4.488027862429256,352
fuzzy,4.711362646930779,381
gabby,4.527209403569874,314
gable,4.200261210274271,209
gaffe,4.469090117544623,300
gaffs,4.448410970831519,291
gaged,4.439921636917719,317
gages,4.476708750544188,350
gaily,4.28885502829778,262
gains,4.2516325642141926,273
gaits,4.200043535045712,260
galas,4.350021767522856,277
gales,4.212668698302133,252
galls,4.345668262951676,270
gamed,4.23704832390074,235
gamer,4.184153243360906,202
games,4.272529386155855,256
gamey,4.317588158467567,268
gamin,4.2337831954723555,220
gamma,4.625598606878537,348
gamut,4.24357858075751,214
gangs,4.424684370918589,286
gaped,4.204179364388333,213
gapes,4.238572050500653,251
garbs,4.1830648672181105,207
gases,4.440574662603396,331
gasps,4.356116673922507,245
gassy,4.464736612973444,313
gated,4.2104919460165435,240
gates,4.222681758815847,254
gaudy,4.3837614279495,295
gauge,4.505006530256857,358
gaunt,4.249238136700043,246
gauze,4.4527644754027,329
gauzy,4.555724858511102,367
gavel,4.283195472355246,238
gawks,4.317370483239007,236
gawky,4.445798868088811,283
gayer,4.2790596430126255,268
gayly,4.506965607313887,333
gazed,4.393121462777536,290
gazer,4.343273835437527,273
gazes,4.428167174575533,328
gears,4.218763604701785,267
gecko,4.360470178493688,274
geeks,4.518720069656073,368
geeky,4.5690030474532,334
geese,4.62712233347845,413
gelds,4.235959947757945,238
gelid,4.222681758815847,253
genes,4.410100130605137,328
genie,4.408141053548106,324
genii,4.460818458859382,332
genre,4.354375272094035,269
gents,4.1972137570744446,232
genus,4.309534175010884,300
geode,4.397474967348716,311
germs,4.217457553330431,235
getup,4.218110579016108,215
ghost,4.2794949934697435,251
ghoul,4.333478450152373,267
giant,4.180670439703961,215
gibed,4.23704832390074,235
gibes,4.311710927296474,298
giddy,4.526121027427079,332
gifts,4.297344362211581,270
gilds,4.255768393556814,249
gills,4.427949499346974,309
gilts,4.18741837178929,223
gimme,4.4175010883761425,296
gimpy,4.295385285154549,212
gipsy,4.3626469307792775,291
girds,4.248802786242925,240
girls,4.24553765781454,258
girth,4.190465824989116,195
girts,4.211797997387897,245
gismo,4.309534175010884,245
given,4.318023508924685,267
gives,4.422942969090117,342
gizmo,4.4540705267740535,267
glade,4.175446234218546,231
glads,4.193730953417501,229
gland,4.13996517196343,179
glare,4.1647801480191555,217
glass,4.343273835437527,275
glaze,4.34044405746626,266
gleam,4.193295602960383,215
glean,4.207444492816718,255
glens,4.208532868959512,231
glide,4.224858511101437,246
glint,4.203744013931215,224
glitz,4.36003482803657,262
gloat,4.133870265563779,203
globe,4.20896821941663,202
globs,4.22420548541576,203
gloom,4.378754897692643,241
glory,4.300391815411406,253
gloss,4.3992163691771875,290
glove,4.305180670439704,229
glows,4.273617762298651,233
glued,4.234436221158032,263
glues,4.253809316499782,289
gluey,4.292120156726164,273
gluts,4.26926425772747,264
glyph,4.279712668698302,179
gnarl,4.190248149760557,208
gnash,4.240531127557684,201
gnats,4.191554201131911,217
gnawn,4.473443622115803,288
gnaws,4.25446234218546,232
gnome,4.216151501959077,235
goads,4.26708750544188,265
goals,4.2146277753591646,263
goats,4.2433609055289505,271
godly,4.287331301697867,235
gofer,4.233130169786678,250
going,4.469307792773183,320
golds,4.235742272529386,237
golfs,4.276012189812799,228
golly,4.490857640400522,327
gonad,4.241184153243361,257
goner,4.196996081845886,268
gongs,4.438397910317806,323
gonna,4.424902046147149,302
goods,4.4262080975185025,296
goody,4.528297779712669,335
gooey,4.4682194166303875,324
goofs,4.47627340008707,300
goofy,4.550718328254245,323
gooks,4.505006530256857,319
goons,4.415542011319112,317
goose,4.470178493687419,353
gored,4.200914235959948,254
gores,4.226599912929909,270
gorge,4.397474967348716,297
gorse,4.227470613844145,239
gotta,4.393556813234654,290
gouge,4.524814976055725,362
gourd,4.283848498040923,268
gouty,4.378319547235525,312
gowns,4.277318241184153,249
grabs,4.196343056160209,219
grace,4.188724423160644,232
grade,4.200261210274271,242
grads,4.201567261645625,232
graft,4.1560731388767955,176
grail,4.207879843273836,236
grain,4.19394862864606,212
grams,4.202873313016979,207
grand,4.141488898563344,194
grant,4.124727905964301,182
grape,4.16586852416195,210
graph,4.17457553330431,149
grasp,4.158467566390945,183
grass,4.390727035263387,300
grate,4.139747496734872,217
grave,4.30387461906835,259
gravy,4.3232477144101,227
grays,4.302133217239878,279
graze,4.355028297779713,285
great,4.16586852416195,215
grebe,4.33826730518067,233
greed,4.353722246408359,293
green,4.326948193295603,258
greet,4.296473661297345,234
greys,4.347845015237266,300
grids,4.240095777100566,243
grief,4.2200696560731386,235
grill,4.383108402263822,270
grime,4.193295602960383,214
grimy,4.2977797126686985,236
grind,4.2063561166739225,221
grins,4.234218545929473,254
gripe,4.1565084893339135,202
grips,4.226382237701349,234
grist,4.22181105790161,251
grits,4.203961689159773,246
groan,4.205703090988245,233
groin,4.220722681758816,233
groom,4.378319547235525,251
grope,4.148236830648672,198
gross,4.382455376578146,278
group,4.26708750544188,232
grout,4.223770134958642,243
grove,4.296909011754463,238
growl,4.240966478014802,205
grown,4.234000870700914,212
grows,4.248585111014367,229
grubs,4.283848498040923,258
gruel,4.265563778841968,274
gruff,4.494993469743143,287
grunt,4.224423160644319,227
guano,4.321288637353069,288
guard,4.233130169786678,237
guava,4.606007836308228,379
guess,4.515454941227688,365
guest,4.295602960383109,288
guide,4.353286895951241,311
guild,4.30169786678276,281
guile,4.30169786678276,310
guilt,4.255768393556814,257
guise,4.3996517196343055,356
gulag,4.497387897257292,336
gulch,4.295385285154549,226
gulfs,4.332825424466695,251
gulls,4.452111449717022,309
gully,4.513713539399216,335
gulps,4.239442751414889,217
gumbo,4.354810622551153,237
gummy,4.561819764910753,324
gunny,4.539399216369177,351
guppy,4.542228994340444,325
gurus,4.493034392686113,348
gushy,4.448846321288637,323
gusto,4.320417936438833,286
gusts,4.478885502829778,338
gusty,4.373966042664345,303
gutsy,4.36852416195037,305
guyed,4.380278624292555,308
gybed,4.313670004353504,239
gybes,4.392686112320418,314
gypsy,4.558772311710928,338
gyros,4.317588158467567,287
habit,4.202437962559861,180
hacks,4.287548976926426,212
hafts,4.2337831954723555,196
haiku,4.40509360034828,294
hails,4.2520679146713105,277
hairs,4.2337831954723555,256
hairy,4.309098824553765,275
hakes,4.324771441010013,278
haled,4.153461036134088,214
haler,4.163256421419242,205
hales,4.193295602960383,235
halls,4.3576404005224205,261
halon,4.1917718763604706,222
halos,4.19612538093165,235
halts,4.1510666086199395,192
halve,4.268393556813234,235
hands,4.218110579016108,231
handy,4.2853722246408354,222
hangs,4.255550718328254,238
hanks,4.297997387897257,260
hanky,4.341532433609055,243
happy,4.469743143230301,296
hardy,4.253373966042664,217
hared,4.173487157161515,231
harem,4.159120592076622,197
hares,4.211362646930779,250
harks,4.23051806704397,220
harms,4.170875054418807,181
harps,4.136047017849369,173
harpy,4.208532868959512,187
harry,4.410535481062255,270
harsh,4.383108402263822,276
harts,4.163474096647802,222
hasps,4.365912059207663,244
haste,4.208315193730954,237
hasty,4.273182411841533,231
hatch,4.38572050500653,240
hated,4.180017414018285,217
hater,4.13996517196343,199
hates,4.199172834131476,229
hauls,4.251197213757075,253
haunt,4.23704832390074,228
haven,4.286460600783631,256
haves,4.342185459294733,271
havoc,4.317588158467567,226
hawed,4.2666521549847625,230
hawks,4.337831954723552,237
hayed,4.3232477144101,283
hazed,4.37505441880714,275
hazel,4.3306486721811055,264
hazes,4.409882455376578,302
heads,4.2292120156726165,255
heady,4.306922072268176,276
heals,4.2022202873313015,247
heaps,4.208097518502394,226
heard,4.175446234218546,235
hears,4.204832390074009,237
heart,4.1190683500217675,198
heath,4.3767958206356115,288
heats,4.201567261645625,237
heave,4.454505877231171,306
heavy,4.385285154549412,284
hedge,4.416848062690466,275
heeds,4.431649978232477,315
heels,4.383326077492382,296
hefts,4.253156290814105,229
hefty,4.303003918154114,223
heirs,4.223117109272965,270
heist,4.262080975185024,292
helix,4.326295167609926,249
hello,4.3896386591205925,279
helms,4.216369177187636,205
helot,4.131040487592512,186
helps,4.194166303874619,195
hence,4.3617762298650415,262
henna,4.416195037004789,316
herbs,4.220287331301698,204
herds,4.232259468872442,246
heron,4.171092729647366,230
heros,4.21332172398781,250
hertz,4.28232477144101,211
hewed,4.425119721375707,261
hewer,4.393121462777536,246
hexed,4.539181541140618,315
hexes,4.62929908576404,411
hicks,4.372442316064432,281
hided,4.418371789290378,296
hides,4.266434479756204,271
highs,4.546147148454506,350
hiked,4.27818894209839,250
hiker,4.244013931214628,240
hikes,4.354157596865477,325
hills,4.411188506747932,291
hilly,4.474967348715716,312
hilts,4.1876360470178495,217
hinds,4.2799303439268614,256
hinge,4.267522855898998,251
hints,4.2146277753591646,249
hippo,4.416630387461907,277
hippy,4.4906399651719635,299
hired,4.175228558989987,229
hires,4.196778406617327,252
hitch,4.399434044405747,252
hived,4.328689595124075,258
hives,4.39638659120592,333
hoagy,4.36003482803657,280
hoard,4.185676969960818,213
hoary,4.297344362211581,266
hobby,4.549194601654332,315
hobos,4.455158902916848,284
hocks,4.326948193295603,251
hogan,4.2749238136700045,250
hoist,4.227905964301263,254
hokey,4.379190248149761,298
hokum,4.371136264693078,267
holds,4.232041793643884,224
holed,4.194383979103178,227
holes,4.23051806704397,259
holly,4.466695690030474,311
homed,4.2205050065302565,222
homer,4.207444492816718,238
homes,4.28014801915542,265
homey,4.31454070526774,261
homie,4.314105354810622,285
honed,4.218110579016108,252
hones,4.2566390944710495,298
honey,4.321506312581628,276
honks,4.31671745755333,273
honor,4.387679582063561,274
hooch,4.6377884196778405,365
hoods,4.429908576404006,286
hooey,4.4910753156290815,335
hoofs,4.483239007400957,303
hooks,4.51088376142795,334
hooky,4.586417065737919,350
hoops,4.390944710491946,277
hoots,4.382237701349586,293
hoped,4.203961689159773,209
hopes,4.244884632128864,254
horde,4.181541140618197,226
horns,4.201131911188507,228
horny,4.2799303439268614,256
horse,4.215933826730518,240
horsy,4.33630822812364,292
hosed,4.262298650413583,258
hoses,4.469743143230301,345
hosts,4.39660426643448,292
hotel,4.154767087505442,210
hotly,4.277318241184153,245
hound,4.298432738354375,280
hours,4.271441010013061,259
house,4.37287766652155,330
hovel,4.27579451458424,223
hover,4.304527644754027,264
howdy,4.399434044405747,272
howls,4.285154549412277,240
hubby,4.588158467566391,332
huffs,4.58402263822377,354
huffy,4.590988245537658,317
huger,4.281454070526774,259
hulas,4.262298650413583,249
hulks,4.324336090552895,253
hulls,4.442098389203308,310
human,4.299956464954288,244
humid,4.303221593382673,264
humor,4.281671745755333,248
humps,4.326512842838485,234
humus,4.549412276882891,350
hunch,4.435132781889421,267
hunks,4.348280365694384,287
hunts,4.2296473661297345,241
hurls,4.288637353069221,264
hurry,4.493469743143231,329
hurts,4.213974749673487,233
husks,4.572703526338703,371
husky,4.462777535916413,335
hussy,4.599259904222899,393
hutch,4.462559860687854,281
hydra,4.257292120156726,191
hyena,4.306269046582499,271
hying,4.374619068350022,261
hymen,4.321723987810187,243
hymns,4.328689595124075,237
hyped,4.27797126686983,223
hyper,4.225293861558555,202
hypes,4.34697431432303,286
hypos,4.312799303439268,250
iambs,4.243143230300392,227
icier,4.382020026121028,294
icily,4.466042664344798,311
icing,4.471266869830213,305
icons,4.2799303439268614,279
ideal,4.265346103613409,292
ideas,4.295385285154549,303
idiom,4.4536351763169355,297
idiot,4.400522420548541,297
idled,4.380713974749673,302
idler,4.2067914671310405,220
idles,4.234436221158032,266
idols,4.26295167609926,277
idyll,4.471484545058773,312
idyls,4.337178929037876,294
igloo,4.419242490204614,274
ikons,4.345015237265999,303
image,4.315629081410536,271
imams,4.438833260774924,322
imbed,4.2209403569873745,209
imbue,4.319764910753157,260
impel,4.173704832390074,184
imply,4.261210274270788,212
inane,4.451023073574227,346
inapt,4.149760557248585,190
inbox,4.404222899434044,261
incur,4.292120156726164,276
index,4.359599477579452,282
indue,4.344144536351763,323
inept,4.168698302133217,210
inert,4.19394862864606,238
infer,4.233565520243796,245
infix,4.599477579451459,328
ingot,4.227688289072703,224
inked,4.286460600783631,274
inlay,4.2794949934697435,251
inlet,4.155420113191119,216
inner,4.380278624292555,312
input,4.223987810187201,232
inset,4.241184153243361,283
inter,4.177187636047018,232
inure,4.29081410535481,288
iotas,4.268611232041794,308
irate,4.15955594253374,245
irked,4.238136700043535,262
irons,4.199390509360035,251
irony,4.257292120156726,249
isles,4.424031345232913,336
islet,4.235089246843709,278
issue,4.600130605137135,434
itchy,4.337614279494994,245
items,4.290161079669134,277
ivies,4.601001306051371,428
ivory,4.367871136264693,259
jabot,4.307575097953853,216
jacks,4.3987810187200695,262
jaded,4.548976926425773,339
jades,4.379625598606879,302
jails,4.400304745319983,322
jambs,4.337831954723552,215
japan,4.524379625598607,295
japed,4.333043099695255,247
japes,4.35785807575098,272
jaunt,4.377666521549847,282
jawed,4.404005224205485,275
jazzy,4.835655202437962,457
jeans,4.368306486721811,309
jeeps,4.537657814540705,328
jeers,4.5413582934262084,360
jehad,4.393992163691772,280
jello,4.530474531998259,322
jells,4.5280801044841095,343
jelly,4.55833696125381,330
jerks,4.419460165433174,313
jerky,4.447975620374401,279
jests,4.5367871136264695,328
jetty,4.572268175881585,333
jewel,4.5472355245973,306
jibed,4.355681323465389,258
jibes,4.448410970831519,338
jiffy,4.688942098389203,364
jihad,4.4407923378319545,312
jilts,4.345015237265999,273
jimmy,4.623421854592947,341
jinni,4.747279059643013,403
jinns,4.611449717022203,373
jived,4.445581192860253,299
jives,4.54962995211145,394
jocks,4.479538528515455,300
johns,4.4216369177187635,296
joins,4.42033086634741,330
joint,4.347191989551589,279
joist,4.391380060949064,312
joked,4.425990422289943,297
joker,4.406181976491076,305
jokes,4.477797126686983,361
jolly,4.606878537222464,357
jolts,4.317805833696125,259
joule,4.438615585546365,321
joust,4.4586417065737916,341
jowls,4.430126251632564,288
joyed,4.436003482803657,316
judge,4.499129299085764,325
juice,4.474749673487157,339
juicy,4.54309969525468,353
julep,4.341097083151937,231
jumbo,4.4764910753156295,273
jumps,4.457771005659556,271
jumpy,4.458206356116674,261
junco,4.449934697431432,310
